date,hour,miniute,end,meannumber
2,10,0,20,108.8735632
2,10,0,21,128.5823755
2,10,0,22,67.59195402
2,10,0,23,144.3180077
2,10,0,24,142.7356322
2,10,30,9,191.4731801
2,10,30,10,182.5172414
2,10,30,11,161.243295
2,10,30,12,273.5862069
2,10,30,13,158.1704981
2,10,30,14,136.6187739
2,10,30,15,153.2796935
2,10,30,16,146.6858238
2,10,30,17,206.6455939
2,10,30,18,134.2068966
2,10,30,19,105.8065134
2,10,30,20,108.3007663
2,10,30,21,127.7528736
2,10,30,22,68.67241379
2,10,30,23,140.637931
2,10,30,24,136.7413793
2,11,0,9,188.8390805
2,11,0,10,183.5172414
2,11,0,11,160.9482759
2,11,0,12,269.6494253
2,11,0,13,155.1398467
2,11,0,14,133.8045977
2,11,0,15,141.6800766
2,11,0,16,138.4272031
2,11,0,17,197.4693487
2,11,0,18,127.3505747
2,11,0,19,101.816092
2,11,0,20,107.4808429
2,11,0,21,124.4846743
2,11,0,22,66.84099617
2,11,0,23,133.2222222
2,11,0,24,133.7279693
2,11,30,9,196.2011494
2,11,30,10,188.1398467
2,11,30,11,165.954023
2,11,30,12,270.2203065
2,11,30,13,151.6570881
2,11,30,14,128.9597701
2,11,30,15,134.7681992
2,11,30,16,135.0574713
2,11,30,17,192.5823755
2,11,30,18,126.1264368
2,11,30,19,102.4789272
2,11,30,20,108.3716475
2,11,30,21,125.5229885
2,11,30,22,67.45402299
2,11,30,23,131.7126437
2,11,30,24,131.9214559
2,12,0,9,184.2796935
2,12,0,10,177.8831418
2,12,0,11,158.4291188
2,12,0,12,256.3141762
2,12,0,13,144.0440613
2,12,0,14,122.7720307
2,12,0,15,130.8888889
2,12,0,16,133.3237548
2,12,0,17,189.2605364
2,12,0,18,123.3256705
2,12,0,19,99.7816092
2,12,0,20,107.4233716
2,12,0,21,123.0881226
2,12,0,22,65.84482759
2,12,0,23,129.2701149
2,12,0,24,132.0421456
2,12,30,9,195.8199234
2,12,30,10,192.8544061
2,12,30,11,172.1149425
2,12,30,12,274.0555556
2,12,30,13,155.8429119
2,12,30,14,132.4137931
2,12,30,15,146.1628352
2,12,30,16,144.802682
2,12,30,17,201.6111111
2,12,30,18,131.9425287
2,12,30,19,105.243295
2,12,30,20,111.7030651
2,12,30,21,131.5363985
2,12,30,22,70.90421456
2,12,30,23,142.3850575
2,12,30,24,136.3601533
2,13,0,9,203.2720307
2,13,0,10,201.045977
2,13,0,11,178.6992337
2,13,0,12,282.7241379
2,13,0,13,162.9425287
2,13,0,14,139.3601533
2,13,0,15,155.4942529
2,13,0,16,151.0689655
2,13,0,17,212.2318008
2,13,0,18,138.1954023
2,13,0,19,106.3409962
2,13,0,20,113.862069
2,13,0,21,136.1590038
2,13,0,22,72.10536398
2,13,0,23,145.5517241
2,13,0,24,140.2356322
2,13,30,9,213.5287356
2,13,30,10,208.8773946
2,13,30,11,183.2950192
2,13,30,12,296.1130268
2,13,30,13,169.7490421
2,13,30,14,146.0689655
2,13,30,15,161.2931034
2,13,30,16,158.0344828
2,13,30,17,225.6398467
2,13,30,18,145.2279693
2,13,30,19,113.4444444
2,13,30,20,118.2068966
2,13,30,21,140.6475096
2,13,30,22,76.27586207
2,13,30,23,154.1819923
2,13,30,24,152.1034483
2,14,0,9,203.2950192
2,14,0,10,199.2375479
2,14,0,11,178.967433
2,14,0,12,282.1226054
2,14,0,13,163.5306513
2,14,0,14,142.1283525
2,14,0,15,157.1609195
2,14,0,16,153.1590038
2,14,0,17,219.3045977
2,14,0,18,140.9731801
2,14,0,19,110.9597701
2,14,0,20,117.0747126
2,14,0,21,138.0210728
2,14,0,22,75.71072797
2,14,0,23,153.8678161
2,14,0,24,150.5057471
2,14,30,9,201.4099617
2,14,30,10,199.0804598
2,14,30,11,178.1475096
2,14,30,12,279.1187739
2,14,30,13,160.3984674
2,14,30,14,139.8563218
2,14,30,15,158.4348659
2,14,30,16,153.7068966
2,14,30,17,219.8639847
2,14,30,18,141.4176245
2,14,30,19,113.3773946
2,14,30,20,117.7777778
2,14,30,21,138.9808429
2,14,30,22,76.38122605
2,14,30,23,153.3793103
2,14,30,24,154.9137931
2,15,0,9,195.1264368
2,15,0,10,189.9655172
2,15,0,11,174.0114943
2,15,0,12,277.8429119
2,15,0,13,155.0632184
2,15,0,14,136.6264368
2,15,0,15,152.7758621
2,15,0,16,151.2356322
2,15,0,17,218.0478927
2,15,0,18,139.7701149
2,15,0,19,114.1283525
2,15,0,20,120.0172414
2,15,0,21,142.7375479
2,15,0,22,80.36398467
2,15,0,23,161.5038314
2,15,0,24,162.5249042
2,15,30,9,202.6494253
2,15,30,10,198.9003831
2,15,30,11,183.6015326
2,15,30,12,292.4118774
2,15,30,13,164.5402299
2,15,30,14,144.48659
2,15,30,15,156.8697318
2,15,30,16,153.4980843
2,15,30,17,220.5421456
2,15,30,18,143.0517241
2,15,30,19,119.8007663
2,15,30,20,124.9272031
2,15,30,21,149.5708812
2,15,30,22,85.94061303
2,15,30,23,171.6436782
2,15,30,24,174.6283525
2,16,0,9,212.2701149
2,16,0,10,204.7452107
2,16,0,11,188.0804598
2,16,0,12,299.032567
2,16,0,13,165.3275862
2,16,0,14,147.4233716
2,16,0,15,156.4942529
2,16,0,16,156.3524904
2,16,0,17,222.8122605
2,16,0,18,146.4425287
2,16,0,19,121.2318008
2,16,0,20,131.6475096
2,16,0,21,158.4789272
2,16,0,22,88.79310345
2,16,0,23,183.6590038
2,16,0,24,182.7356322
2,16,30,9,223.6226054
2,16,30,10,220.4521073
2,16,30,11,205.9157088
2,16,30,12,330.4367816
2,16,30,13,182.664751
2,16,30,14,166.5421456
2,16,30,15,169.6321839
2,16,30,16,168.9808429
2,16,30,17,242.3256705
2,16,30,18,158.348659
2,16,30,19,129.7662835
2,16,30,20,144.6724138
2,16,30,21,172.8678161
2,16,30,22,95.31800766
2,16,30,23,195.6762452
2,16,30,24,193.6896552
2,17,0,9,237.7375479
2,17,0,10,241.0766284
2,17,0,11,223.6896552
2,17,0,12,349.4061303
2,17,0,13,192.1168582
2,17,0,14,179.5344828
2,17,0,15,177.8180077
2,17,0,16,184.1762452
2,17,0,17,267.7873563
2,17,0,18,175.0996169
2,17,0,19,146.9597701
2,17,0,20,169.059387
2,17,0,21,195.6609195
2,17,0,22,99.02873563
2,17,0,23,197.9176245
2,17,0,24,205.2452107
2,17,30,9,250.1934866
2,17,30,10,258.164751
2,17,30,11,232.4386973
2,17,30,12,341.289272
2,17,30,13,182.3659004
2,17,30,14,172.8793103
2,17,30,15,179.3371648
2,17,30,16,193.0632184
2,17,30,17,280.2490421
2,17,30,18,185.6321839
2,17,30,19,160.289272
2,17,30,20,175.4061303
2,17,30,21,205.2049808
2,17,30,22,102.697318
2,17,30,23,199.3716475
2,17,30,24,208.1168582
2,18,0,9,256.2816092
2,18,0,10,273.1819923
2,18,0,11,242.9118774
2,18,0,12,347.683908
2,18,0,13,175.545977
2,18,0,14,151.9042146
2,18,0,15,164.4885057
2,18,0,16,184.1532567
2,18,0,17,266.5957854
2,18,0,18,177.4291188
2,18,0,19,154.7720307
2,18,0,20,170.091954
2,18,0,21,205.3965517
2,18,0,22,106.7988506
2,18,0,23,192.5210728
2,18,0,24,198.3141762
2,18,30,9,253.8467433
2,18,30,10,265.9827586
2,18,30,11,235.3045977
2,18,30,12,351.2701149
2,18,30,13,164.6015326
2,18,30,14,136.6436782
2,18,30,15,150.5651341
2,18,30,16,171.2126437
2,18,30,17,245.3103448
2,18,30,18,163.9904215
2,18,30,19,140.0823755
2,18,30,20,155.7643678
2,18,30,21,199.0670498
2,18,30,22,110.4578544
2,18,30,23,186.5421456
2,18,30,24,190.2854406
2,19,0,9,225.2643678
2,19,0,10,231.7720307
2,19,0,11,208.756705
2,19,0,12,328.7298851
2,19,0,13,146.6264368
2,19,0,14,125
2,19,0,15,137.2605364
2,19,0,16,155.9923372
2,19,0,17,222.454023
2,19,0,18,147.7413793
2,19,0,19,124.7835249
2,19,0,20,140.6302682
2,19,0,21,183.137931
2,19,0,22,104.0095785
2,19,0,23,174.8467433
2,19,0,24,182.1398467
2,19,30,9,188.2241379
2,19,30,10,185.9885057
2,19,30,11,169.0153257
2,19,30,12,274.0804598
2,19,30,13,132.8045977
2,19,30,14,114.1532567
2,19,30,15,125.4770115
2,19,30,16,141.1819923
2,19,30,17,203.51341
2,19,30,18,135.3639847
2,19,30,19,116.4597701
2,19,30,20,128.8793103
2,19,30,21,166.8429119
2,19,30,22,97.18773946
2,19,30,23,167.1321839
2,19,30,24,172.8793103
2,20,0,9,161.2911877
2,20,0,10,155.9329502
2,20,0,11,146.9118774
2,20,0,12,244.8505747
2,20,0,13,121.9731801
2,20,0,14,106.5287356
2,20,0,15,111.4118774
2,20,0,16,128.0977011
2,20,0,17,188.8122605
2,20,0,18,121.9195402
2,20,0,19,104.316092
2,20,0,20,117.2452107
2,20,0,21,147.9367816
2,20,0,22,86.2164751
2,20,0,23,151.1187739
2,20,0,24,160.5957854
2,20,30,9,153.5344828
2,20,30,10,144.7471264
2,20,30,11,138.4789272
2,20,30,12,232.3371648
2,20,30,13,121.335249
2,20,30,14,105.5536398
2,20,30,15,106.7662835
2,20,30,16,121.5095785
2,20,30,17,179.8429119
2,20,30,18,115.6609195
2,20,30,19,95.0440613
2,20,30,20,104.7605364
2,20,30,21,133.4214559
2,20,30,22,80.50574713
2,20,30,23,145.7796935
2,20,30,24,144.6264368
2,21,0,9,148.8448276
2,21,0,10,136.9501916
2,21,0,11,130.7662835
2,21,0,12,219.8544061
2,21,0,13,116.8812261
2,21,0,14,102.3371648
2,21,0,15,98.48275862
2,21,0,16,111.8869732
2,21,0,17,169.8007663
2,21,0,18,107.1206897
2,21,0,19,83.20881226
2,21,0,20,93.13218391
2,21,0,21,121.1417625
2,21,0,22,73.68773946
2,21,0,23,133.4386973
2,21,0,24,132.2547893
2,21,30,9,144.9904215
2,21,30,10,132.2969349
2,21,30,11,124.2126437
2,21,30,12,202.6551724
2,21,30,13,114.4827586
2,21,30,14,99.45977011
2,21,30,15,93.87547893
2,21,30,16,107.454023
2,21,30,17,163.5498084
2,21,30,18,100.8275862
2,21,30,19,75.59003831
2,21,30,20,84.01340996
2,21,30,21,108.3218391
2,21,30,22,69.31417625
2,21,30,23,125.0287356
2,21,30,24,121.4444444
2,22,0,9,133.0938697
2,22,0,10,117.0536398
2,22,0,11,109.637931
2,22,0,12,168.0747126
2,22,0,13,98.46934866
2,22,0,14,84.85632184
2,22,0,15,81.48850575
2,22,0,16,93.59386973
2,22,0,17,140.6819923
2,22,0,18,85.3045977
2,22,0,19,62.12643678
2,22,0,20,69.10153257
2,22,0,21,89.29310345
2,22,0,22,59.03639847
2,22,0,23,105.1896552
2,22,0,24,103.0823755
2,22,30,9,112.6954023
2,22,30,10,98.98850575
2,22,30,11,93.88122605
2,22,30,12,132.1954023
2,22,30,13,81.21455939
2,22,30,14,69.70498084
2,22,30,15,66.73371648
2,22,30,16,74.1954023
2,22,30,17,108.2586207
2,22,30,18,67.74329502
2,22,30,19,51.09003831
2,22,30,20,56.85823755
2,22,30,21,71.65708812
2,22,30,22,48.48467433
2,22,30,23,84.20498084
2,22,30,24,79.74712644
2,23,0,9,89.83716475
2,23,0,10,79.83333333
2,23,0,11,76.82950192
2,23,0,12,102.1724138
2,23,0,13,63.98659004
2,23,0,14,55.8467433
2,23,0,15,53.85632184
2,23,0,16,59.22988506
2,23,0,17,85.84482759
2,23,0,18,53.29118774
2,23,0,19,41.33141762
2,23,0,20,45.78735632
2,23,0,21,57.08429119
2,23,0,22,37.74521073
2,23,0,23,62.51532567
2,23,0,24,61.29118774
2,23,30,9,72.90421456
2,23,30,10,65.53065134
2,23,30,11,64.02298851
2,23,30,12,82.77586207
2,23,30,13,53.15708812
2,23,30,14,45.81417625
2,23,30,15,43.86398467
2,23,30,16,47.54789272
2,23,30,17,68.39463602
2,23,30,18,42.95402299
2,23,30,19,35.12835249
2,23,30,20,38.54980843
2,23,30,21,47.6302682
2,23,30,22,30.37547893
2,23,30,23,50.48850575
2,23,30,24,49.3045977
3,0,0,9,58.36111111
3,0,0,10,51.85
3,0,0,11,50.53333333
3,0,0,12,66.12037037
3,0,0,13,42.33518519
3,0,0,14,36.72777778
3,0,0,15,33.07777778
3,0,0,16,36.27222222
3,0,0,17,51.69814815
3,0,0,18,33.52592593
3,0,0,19,26.59074074
3,0,0,20,30.60185185
3,0,0,21,37.03333333
3,0,0,22,24.47222222
3,0,0,23,39.7
3,0,0,24,38.79074074
3,0,30,9,46.97222222
3,0,30,10,40.34259259
3,0,30,11,39.53148148
3,0,30,12,53.74074074
3,0,30,13,34.63333333
3,0,30,14,29.46296296
3,0,30,15,26.25740741
3,0,30,16,28.31296296
3,0,30,17,40.67592593
3,0,30,18,26.55740741
3,0,30,19,20.57407407
3,0,30,20,24.72777778
3,0,30,21,30.13518519
3,0,30,22,20.67777778
3,0,30,23,31.48888889
3,0,30,24,30.81481481
3,1,0,9,37.19259259
3,1,0,10,31.84259259
3,1,0,11,31.76296296
3,1,0,12,41.55925926
3,1,0,13,27.3
3,1,0,14,23.53888889
3,1,0,15,21.55740741
3,1,0,16,23.61851852
3,1,0,17,33.2
3,1,0,18,21.39074074
3,1,0,19,16.86666667
3,1,0,20,20.21296296
3,1,0,21,24.0962963
3,1,0,22,16.68888889
3,1,0,23,24.82222222
3,1,0,24,24.88703704
3,1,30,9,32.41481481
3,1,30,10,26.56851852
3,1,30,11,27.0037037
3,1,30,12,34.26851852
3,1,30,13,22.84814815
3,1,30,14,19.69444444
3,1,30,15,17.50925926
3,1,30,16,18.76296296
3,1,30,17,26.71851852
3,1,30,18,17.4
3,1,30,19,13.67037037
3,1,30,20,16.24444444
3,1,30,21,19.35185185
3,1,30,22,13.15740741
3,1,30,23,19.36666667
3,1,30,24,19.12777778
3,2,0,9,26.70555556
3,2,0,10,21.15555556
3,2,0,11,20.24444444
3,2,0,12,27.82962963
3,2,0,13,18.81851852
3,2,0,14,16.28703704
3,2,0,15,14.09259259
3,2,0,16,15.57037037
3,2,0,17,22.06666667
3,2,0,18,14.32962963
3,2,0,19,11.3962963
3,2,0,20,14.0037037
3,2,0,21,16.3962963
3,2,0,22,11.00185185
3,2,0,23,16.16851852
3,2,0,24,16.02407407
3,2,30,9,22.85925926
3,2,30,10,16.6962963
3,2,30,11,15.22222222
3,2,30,12,24.20555556
3,2,30,13,15.70185185
3,2,30,14,13.53703704
3,2,30,15,11.58333333
3,2,30,16,12.9
3,2,30,17,18.46666667
3,2,30,18,11.94814815
3,2,30,19,9.348148148
3,2,30,20,11.59259259
3,2,30,21,13.30555556
3,2,30,22,8.848148148
3,2,30,23,13.55925926
3,2,30,24,13.77592593
3,3,0,9,18.90185185
3,3,0,10,13.84814815
3,3,0,11,12.45925926
3,3,0,12,19.92222222
3,3,0,13,13.03888889
3,3,0,14,11.25
3,3,0,15,9.714814815
3,3,0,16,10.96111111
3,3,0,17,16.87962963
3,3,0,18,10.5962963
3,3,0,19,8.040740741
3,3,0,20,10.74259259
3,3,0,21,12.17777778
3,3,0,22,8.037037037
3,3,0,23,12.87407407
3,3,0,24,13.68148148
3,3,30,9,16.87777778
3,3,30,10,12.23148148
3,3,30,11,11.01111111
3,3,30,12,18.26111111
3,3,30,13,11.8037037
3,3,30,14,10.28518519
3,3,30,15,9.683333333
3,3,30,16,10.82037037
3,3,30,17,17.53888889
3,3,30,18,10.82962963
3,3,30,19,8.396296296
3,3,30,20,11.07407407
3,3,30,21,12.33518519
3,3,30,22,7.592592593
3,3,30,23,13.65
3,3,30,24,14.17592593
3,4,0,9,18.59259259
3,4,0,10,13.24074074
3,4,0,11,11.23888889
3,4,0,12,18.74259259
3,4,0,13,12.22037037
3,4,0,14,10.91481481
3,4,0,15,10.31851852
3,4,0,16,10.49259259
3,4,0,17,19.39074074
3,4,0,18,11.56851852
3,4,0,19,8.901851852
3,4,0,20,11.75740741
3,4,0,21,13.14444444
3,4,0,22,7.588888889
3,4,0,23,17.2462963
3,4,0,24,18.21851852
3,4,30,9,22.40555556
3,4,30,10,17.57407407
3,4,30,11,15.18148148
3,4,30,12,23.12777778
3,4,30,13,15.29259259
3,4,30,14,13.57777778
3,4,30,15,14.68888889
3,4,30,16,13.33703704
3,4,30,17,24.59444444
3,4,30,18,13.88333333
3,4,30,19,11.4962963
3,4,30,20,14.4537037
3,4,30,21,15.75555556
3,4,30,22,8.601851852
3,4,30,23,21.37222222
3,4,30,24,21.81111111
3,5,0,9,29.14444444
3,5,0,10,23.61296296
3,5,0,11,20.6537037
3,5,0,12,30.43148148
3,5,0,13,19.95925926
3,5,0,14,17.81666667
3,5,0,15,19.51111111
3,5,0,16,17.16481481
3,5,0,17,31.75185185
3,5,0,18,16.81851852
3,5,0,19,15.00555556
3,5,0,20,18.63888889
3,5,0,21,21.87037037
3,5,0,22,9.622222222
3,5,0,23,28.79259259
3,5,0,24,28.99814815
3,5,30,9,46.35
3,5,30,10,38.88703704
3,5,30,11,33.63148148
3,5,30,12,47.50555556
3,5,30,13,31.07592593
3,5,30,14,28.53518519
3,5,30,15,35.02777778
3,5,30,16,29.99259259
3,5,30,17,51.77777778
3,5,30,18,26.14444444
3,5,30,19,29.33703704
3,5,30,20,28.14074074
3,5,30,21,32.9962963
3,5,30,22,12.03888889
3,5,30,23,36.11481481
3,5,30,24,38.52222222
3,6,0,9,75.48888889
3,6,0,10,67.74074074
3,6,0,11,58.25555556
3,6,0,12,91.44814815
3,6,0,13,60.24074074
3,6,0,14,55.69259259
3,6,0,15,71.5962963
3,6,0,16,57.70740741
3,6,0,17,82.56296296
3,6,0,18,45.55740741
3,6,0,19,53.41296296
3,6,0,20,47.79814815
3,6,0,21,56.92592593
3,6,0,22,16.25555556
3,6,0,23,50.0037037
3,6,0,24,57.12037037
3,6,30,9,154.7240741
3,6,30,10,142.1314815
3,6,30,11,117.5277778
3,6,30,12,215.7759259
3,6,30,13,132.4740741
3,6,30,14,123.5481481
3,6,30,15,164.937037
3,6,30,16,143.1333333
3,6,30,17,192.562963
3,6,30,18,107.3277778
3,6,30,19,107.1166667
3,6,30,20,93.34259259
3,6,30,21,113.7111111
3,6,30,22,25.82592593
3,6,30,23,78.02407407
3,6,30,24,109.8296296
3,7,0,9,278.2703704
3,7,0,10,248.7944444
3,7,0,11,215.4481481
3,7,0,12,417.7981481
3,7,0,13,226.6351852
3,7,0,14,207.6611111
3,7,0,15,241.6296296
3,7,0,16,223.5
3,7,0,17,302.6388889
3,7,0,18,170.2296296
3,7,0,19,160.8203704
3,7,0,20,145.0481481
3,7,0,21,183.8
3,7,0,22,41.01111111
3,7,0,23,121.8037037
3,7,0,24,188.8407407
3,7,30,9,291.6074074
3,7,30,10,253.1685185
3,7,30,11,231.9851852
3,7,30,12,460.9814815
3,7,30,13,229.6759259
3,7,30,14,210.7611111
3,7,30,15,210.7592593
3,7,30,16,205.0962963
3,7,30,17,290.6925926
3,7,30,18,173.7240741
3,7,30,19,157.2
3,7,30,20,137.5351852
3,7,30,21,180.6759259
3,7,30,22,49.40185185
3,7,30,23,145.8314815
3,7,30,24,209.9055556
3,8,0,9,284.6203704
3,8,0,10,235.8
3,8,0,11,218.8555556
3,8,0,12,409.4611111
3,8,0,13,210.1592593
3,8,0,14,184.0814815
3,8,0,15,189.5425926
3,8,0,16,200.6592593
3,8,0,17,283.3407407
3,8,0,18,174.2851852
3,8,0,19,143.8666667
3,8,0,20,130.5037037
3,8,0,21,163.6074074
3,8,0,22,55.03888889
3,8,0,23,142.212963
3,8,0,24,176.9037037
3,8,30,9,246.3537037
3,8,30,10,202.0037037
3,8,30,11,166.5981481
3,8,30,12,323.5666667
3,8,30,13,179.1481481
3,8,30,14,151.2944444
3,8,30,15,176.3851852
3,8,30,16,190.3555556
3,8,30,17,262.6037037
3,8,30,18,159.2444444
3,8,30,19,126.4925926
3,8,30,20,121.0388889
3,8,30,21,151.1685185
3,8,30,22,57.22037037
3,8,30,23,136.8074074
3,8,30,24,153.2777778
3,9,0,9,207.9444444
3,9,0,10,179.9814815
3,9,0,11,148.5740741
3,9,0,12,299.4388889
3,9,0,13,169.1759259
3,9,0,14,147.1925926
3,9,0,15,167.4185185
3,9,0,16,164.6796296
3,9,0,17,222.6222222
3,9,0,18,141.4759259
3,9,0,19,108.4
3,9,0,20,108.3185185
3,9,0,21,129.9648148
3,9,0,22,60.29074074
3,9,0,23,145.1685185
3,9,0,24,150.5592593
3,9,30,9,212.2074074
3,9,30,10,191.2685185
3,9,30,11,158.5981481
3,9,30,12,299.9574074
3,9,30,13,173.1092593
3,9,30,14,149.2166667
3,9,30,15,168.2555556
3,9,30,16,158.712963
3,9,30,17,220.3222222
3,9,30,18,143.637037
3,9,30,19,111.2611111
3,9,30,20,109.6388889
3,9,30,21,131.8092593
3,9,30,22,67.0037037
3,9,30,23,153.2185185
3,9,30,24,151.887037
3,10,0,9,191.6518519
3,10,0,10,181.4518519
3,10,0,11,155.4462963
3,10,0,12,275.1074074
3,10,0,13,160.1166667
3,10,0,14,138.25
3,10,0,15,155.4592593
3,10,0,16,149.3481481
3,10,0,17,204.8277778
3,10,0,18,133.637037
3,10,0,19,106.7240741
3,10,0,20,107.1962963
3,10,0,21,127.65
3,10,0,22,67.02777778
3,10,0,23,147.0685185
3,10,0,24,144.3333333
3,10,30,9,190.1888889
3,10,30,10,182.4574074
3,10,30,11,159.1074074
3,10,30,12,272.7333333
3,10,30,13,157.7777778
3,10,30,14,135.8907407
3,10,30,15,154.3851852
3,10,30,16,147.2240741
3,10,30,17,204.3462963
3,10,30,18,133.5425926
3,10,30,19,105.8037037
3,10,30,20,108.8055556
3,10,30,21,127.7851852
3,10,30,22,68.31851852
3,10,30,23,142.187037
3,10,30,24,137.7037037
3,11,0,9,191.85
3,11,0,10,185.0777778
3,11,0,11,162.4851852
3,11,0,12,271.1592593
3,11,0,13,155.0407407
3,11,0,14,134.2722222
3,11,0,15,144.2333333
3,11,0,16,139.9
3,11,0,17,196.2037037
3,11,0,18,126.2981481
3,11,0,19,102.6
3,11,0,20,108.8740741
3,11,0,21,126.0055556
3,11,0,22,67.82222222
3,11,0,23,135.687037
3,11,0,24,133.3018519
3,11,30,9,201.6314815
3,11,30,10,191.4814815
3,11,30,11,167.9092593
3,11,30,12,271.8203704
3,11,30,13,150.9833333
3,11,30,14,129.0703704
3,11,30,15,136.512963
3,11,30,16,136.3481481
3,11,30,17,192.0203704
